gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2556960367,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158011,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30924,-126.06115,100,,,,876,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.823Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960362,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158026,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30983,-126.06063,100,,,,851,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.647Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960210,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158131,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31081,-126.06492,100,,,,853,0,2011-08-12T00:00:00,12,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.991Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960190,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158660,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556960172,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158036,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30991,-126.06575,100,,,,849,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.538Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960167,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158141,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31023,-126.06516,100,,,,852,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.565Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960162,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158090,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31062,-126.06018,100,,,,840,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.539Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960140,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158047,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31,-126.0654,100,,,,849,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.889Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960095,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158017,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30937,-126.06122,100,,,,869,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.422Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960075,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158101,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.3115,-126.06046,100,,,,829,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.455Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960073,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158006,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30913,-126.06095,100,,,,888,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.562Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556960031,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158662,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556959983,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158009,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30914,-126.06079,100,,,,890,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.635Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959962,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158145,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31089,-126.06497,100,,,,851,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.747Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959945,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:157998,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30867,-126.06154,100,,,,902,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.426Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959922,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158089,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31062,-126.06055,100,,,,825,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.401Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959854,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158078,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.3104,-126.06516,100,,,,848,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.428Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959841,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158038,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30991,-126.06457,100,,,,836,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.448Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959829,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158139,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31021,-126.06579,100,,,,866,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.418Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959823,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158080,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31043,-126.06505,100,,,,847,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.649Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959806,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158148,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31094,-126.0654,100,,,,859,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.906Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959800,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158007,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30914,-126.06077,100,,,,891,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.570Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959771,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158021,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30962,-126.06137,100,,,,849,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.416Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959747,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158051,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31003,-126.06535,100,,,,843,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.457Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959742,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158136,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30992,-126.06568,100,,,,858,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.569Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959739,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158028,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30984,-126.06149,100,,,,829,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.745Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959720,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158050,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31002,-126.0655,100,,,,850,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.989Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959681,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158664,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556959672,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158055,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31004,-126.0653,100,,,,848,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:13.567Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959668,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158004,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30887,-126.0616,100,,,,890,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.426Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959655,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158098,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31096,-126.06031,100,,,,830,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.572Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959642,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158100,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31114,-126.0651,100,,,,854,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.450Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959637,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158013,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30929,-126.06119,100,,,,875,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.015Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959601,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158149,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31121,-126.06535,100,,,,858,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.017Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959558,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158663,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556959530,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158059,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31005,-126.06466,100,,,,832,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.427Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959528,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158041,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30996,-126.0646,100,,,,834,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.428Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959514,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158094,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31065,-126.06019,100,,,,838,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.418Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959500,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158665,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556959462,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158074,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31019,-126.06086,100,,,,823,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.449Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959440,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158001,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.3087,-126.06175,100,,,,901,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.447Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959429,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158030,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30987,-126.06157,100,,,,824,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.904Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959422,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158087,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31059,-126.06039,100,,,,836,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:06.990Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959400,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158056,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31004,-126.06509,100,,,,841,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:36:53.448Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959394,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158144,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31071,-126.06511,100,,,,858,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.638Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959376,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158042,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.30996,-126.06177,100,,,,817,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.563Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959335,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158544,Animalia,Cnidaria,Anthozoa,Antipatharia,Schizopathidae,Bathypathes,,,GENUS,Bathypathes Brook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2556959333,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158068,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31012,-126.06531,100,,,,846,0,2009-08-05T00:00:00,5,8,2009,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:07.016Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
2556959324,df8e3fb8-3da7-4104-a866-748f6da20a3c,NOAA_DSCRTP:158143,Animalia,Cnidaria,Anthozoa,Antipatharia,,,,,ORDER,Antipatharia,Antipatharia,,CA,,,Present,,c3ad790a-d426-4ac1-8e32-da61f81f0117,48.31049,-126.06515,100,,,,855,0,2011-08-13T00:00:00,13,8,2011,831,,MACHINE_OBSERVATION,,,,,,,CC0_1_0,,,,,2020-06-08T19:37:00.650Z,,GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;INDIVIDUAL_COUNT_INVALID
